Wavelength (nm),Reference 1,Scan_ID 1,Scan_ID 2,Scan_ID 3,Scan_ID 4,Scan_ID 5,Scan_ID 6,Scan_ID 7,Scan_ID 8,Scan_ID 9,Scan_ID 10,Scan_ID 11,Scan_ID 12,Scan_ID 13,Scan_ID 14,Scan_ID 15,Scan_ID 16,Scan_ID 17,Scan_ID 18,Scan_ID 19,Scan_ID 20,Scan_ID 21,Scan_ID 22,Scan_ID 23,Scan_ID 24,Scan_ID 25,Scan_ID 26
311.3714083160095,1486.0,1564.5,1427.0,1507.0,1496.0,1143.0,1069.5,1277.0,1020.0,956.0,765.5,971.0,876.5,728.0,466.0,505.5,498.0,421.0,624.0,763.5,852.0,408.0,524.0,391.5,468.0,419.0,516.5
314.08175838575823,2054.0,2252.0,2111.0,2123.5,2296.0,1603.5,1679.0,1709.0,1355.0,1197.0,1293.5,1160.0,1198.0,1088.0,588.5,730.5,675.0,456.0,959.0,957.5,1136.5,627.0,572.5,590.5,659.0,567.0,652.5
316.7889009055516,3399.0,3644.0,3587.0,3598.5,3920.0,2545.0,2536.5,2592.5,1819.5,1609.0,1832.5,1678.0,1682.0,1556.5,910.5,946.5,897.5,517.5,1501.5,1518.0,1481.5,966.5,720.0,661.5,928.5,828.0,950.5
319.4928136168536,5579.0,6121.0,6037.5,6111.0,6363.0,3878.5,3907.0,3986.5,2643.0,2675.0,2618.0,2489.0,2320.5,2333.5,1254.0,1284.0,1306.0,542.5,2284.5,2280.0,2083.0,1256.0,994.0,941.5,1110.5,997.0,1169.5
322.193474106527,9352.0,9992.0,10089.5,9880.5,10293.0,5840.0,6012.0,6144.0,4219.5,4318.0,3996.0,3539.0,3372.0,3569.5,1700.5,1813.0,1903.5,600.0,3296.5,3282.5,3133.0,1555.5,1486.0,1429.5,1430.5,1329.0,1415.0
324.89085980707335,15099.0,15772.0,16052.0,15584.5,16220.5,8864.5,9005.0,9173.5,6368.0,6168.5,5844.0,5320.0,5041.0,5153.5,2497.0,2700.5,2620.0,584.0,4477.0,4598.5,4441.5,2037.5,2080.5,2055.0,1819.0,1957.0,1899.0
327.584947996873,22407.0,22882.0,23474.0,22900.0,23649.5,12741.5,12501.5,12693.0,8954.0,8508.5,8408.0,7189.0,7038.0,7057.0,3383.5,3560.5,3455.0,681.5,5944.0,5881.5,5570.0,2685.0,2658.0,2770.5,2274.0,2347.0,2440.5
330.2757158004244,31210.0,31461.5,32016.0,31312.0,32627.0,17047.0,16632.5,16851.0,12207.5,11710.5,11572.5,9222.0,9437.0,9181.0,4382.0,4419.5,4538.5,902.0,7423.5,7381.5,7199.5,3432.0,3457.0,3474.5,2904.0,2802.5,2890.5
332.96314018858544,41208.0,41057.0,41895.5,40953.5,42596.5,21684.5,21508.5,21663.0,15700.0,15522.0,15317.0,11769.5,11967.5,11601.5,5748.0,5630.0,5771.0,1040.0,9008.0,9051.0,9084.5,4395.5,4275.5,4357.0,3504.0,3447.0,3440.5
335.64719797881236,51218.0,50702.0,51956.0,51037.0,52461.0,26215.0,26070.0,26213.0,19218.0,19412.0,19081.0,14042.0,14328.0,14181.0,6806.0,6787.5,6749.0,945.0,10504.0,10444.0,10566.0,5417.0,4986.0,5244.0,4031.0,4084.0,4049.0
338.3278658354001,59914.0,59689.5,60156.5,59835.5,60558.5,30777.0,30406.0,30709.0,22678.0,23040.0,22491.0,16193.0,16760.0,16570.0,7702.0,7883.5,7730.0,767.0,11701.0,11793.0,11977.0,6097.0,5719.0,5929.0,4419.0,4403.0,4449.0
341.00512026972245,63954.0,63907.0,63845.0,63765.0,63896.0,35353.0,35089.0,35174.0,26361.0,26516.0,26036.0,18605.0,18978.0,18927.0,8664.0,8774.0,8786.0,609.0,13227.5,13326.5,13588.0,6708.0,6342.0,6665.0,4619.0,4657.0,4781.0
343.6789376404716,64006.0,63860.0,63927.0,63838.0,63899.0,39721.0,39646.0,39566.0,29805.0,29795.5,29529.0,21081.0,21059.5,21165.0,9881.0,9641.0,9633.0,415.5,14819.5,14943.5,14942.5,7419.0,6967.5,7467.0,5021.0,5216.0,5355.5
346.3492941538988,63977.0,63773.0,63903.0,63773.0,63758.0,43765.0,43466.0,43533.0,32776.0,32788.5,32477.0,23004.0,22988.5,22864.0,10842.0,10596.0,10692.0,412.5,16118.0,16227.0,16039.5,8061.0,7660.5,7994.0,5583.0,5736.0,5767.0
349.0161658640538,64097.0,63964.0,64001.0,63931.0,63941.0,46505.0,45881.0,46057.0,34969.0,34879.0,34541.0,24239.0,24183.0,24037.0,11177.0,11154.5,11490.0,291.0,17094.0,16982.0,16944.0,8591.5,8212.5,8352.5,5830.0,5901.0,5893.5
351.67952867302506,63916.0,63955.0,63869.0,63879.0,63993.0,48150.0,47353.0,48008.0,36593.5,36470.0,36061.0,25325.0,25369.5,25184.0,11777.0,11667.0,11775.0,18.0,17764.5,17507.5,17449.0,8895.0,8475.5,8712.5,5936.0,5856.0,6123.5
354.3393583311798,63843.0,63891.0,63856.0,63840.0,63881.0,50139.0,49300.0,50514.0,38702.5,38294.0,38108.0,26664.5,26780.5,26643.5,12321.0,12412.5,12309.5,1.0,18478.0,18357.0,18244.0,9193.0,9013.0,9306.0,6217.0,6192.0,6451.5
356.99563043740403,63983.0,63944.0,63996.0,64019.0,64020.0,53274.5,52495.0,53763.0,41273.0,40698.0,40786.0,28336.5,28543.5,28456.5,12881.0,13297.0,13104.5,25.5,19691.5,19514.5,19682.5,9832.5,9800.0,9859.0,6631.0,6711.5,6920.0
